Mixture	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts	P-value	Correlation	RMSE
SCP4154	0.03483913131007137	0.00000000000000000	0.00426183498169813	0.00000000000000000	0.00582484339291515	0.03335148189962930	0.00000000000000000	0.00000000000000000	0.04600827049808386	0.01164901743467675	0.07097972438207260	0.00054645573830855	0.03785745706422747	0.06433551416666389	0.00047654616198815	0.30568969017717257	0.00000000000000000	0.00066213807393556	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04927338375022046	0.00096100283878964	0.04974556324979193	0.04654481473046149	0.11981280945268506	0.11718032069660814	0.00000000000000000	0.95011134434884970	0.74400419357093261
SCP4164	0.16187022829922712	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02279276547512396	0.07762033771809737	0.00267714816965092	0.00000000000000000	0.05221852465887223	0.03387893362611084	0.03075516255302250	0.00782448381641356	0.08471580411157213	0.05768812686166179	0.01687915000723738	0.11481601624076840	0.00000000000000000	0.00056311067616218	0.00000000000000000	0.00000000000000000	0.01275662893261678	0.02535608446778383	0.03711536799606029	0.02526755855351671	0.00000000000000000	0.14335657812315605	0.09184798971294590	0.00000000000000000	0.98017094961653639	0.76303499499575278
SCP4378	0.08332535116039284	0.00000000000000000	0.00076161993320448	0.00000000000000000	0.00000000000000000	0.00076941434211190	0.03126475363830299	0.00000000000000000	0.15655320922756566	0.03330919288288504	0.05047764858271919	0.02656668429487855	0.11093571875609999	0.02516839569928414	0.05051273325341623	0.18206387927762355	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00206016888137476	0.04857989804675742	0.02009566062160174	0.00000000000000000	0.00000000000000000	0.15375955547801959	0.02379611592376209	0.00000000000000000	0.96451738851389601	0.88750054803837164
SCP4536	0.09153660670776746	0.00000000000000000	0.01270675656151646	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03840428145744959	0.00000000000000000	0.11449865735736624	0.01901320963142347	0.02757287420569090	0.00605824147435205	0.03762519007449656	0.01388642397758186	0.01511441281471231	0.12018374075718298	0.00000000000000000	0.00058356244465580	0.00000000000000000	0.00000000000000000	0.00544593622601518	0.04834072640591568	0.01541410611037617	0.00000000000000000	0.00081681734922839	0.17219935688807389	0.26059909955619509	0.00000000000000000	0.93649975683155451	0.89015895856440375
SCP4538	0.08643721805310906	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06148203204911246	0.02830422765156638	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04251497766158253	0.05479518240492936	0.01407071524009149	0.07157526189415678	0.08794061037486793	0.02056069173789809	0.16310530364099401	0.00826622455407590	0.00012374201319290	0.00000000000000000	0.00363313599696998	0.00000000000000000	0.02386558581722384	0.04544319426652612	0.03132416791422574	0.00000000000000000	0.11943017076552538	0.13712755796395179	0.00000000000000000	0.97065375807951770	0.65238543737679500
SCP4706	0.08016932219670335	0.00000000000000000	0.02580865479170421	0.00000000000000000	0.04289239242010742	0.02775885263094208	0.00000000000000000	0.00000000000000000	0.03473313732119222	0.04753969643439375	0.06953736769326146	0.02237359253258609	0.06607211507863776	0.07557024255877838	0.02535715631230017	0.20952793012658255	0.05428327283935831	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02190589957896562	0.00000000000000000	0.04250655696014351	0.00000000000000000	0.10244670536962755	0.05151710515471577	0.00000000000000000	0.96882777318404478	0.70967445170181054
SCP4726	0.07090056152852847	0.00000000000000000	0.01150867115202888	0.00000000000000000	0.00197390479016863	0.01808027672839148	0.00000000000000000	0.00000000000000000	0.07892172297473167	0.00508626764271367	0.04097923980646122	0.01278709790164674	0.05442746810454253	0.07601008723924782	0.01863653968283516	0.19425656295437640	0.01265979355869060	0.00088602627199513	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04983916646433646	0.02972256407196154	0.02290226645607697	0.00000000000000000	0.21577770439976987	0.08464407827149648	0.00000000000000000	0.97909882357054379	0.69930534805786748
SCP4733	0.07611587220783692	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06962941900236436	0.05388527222350834	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01559735899376067	0.11347309862247860	0.00741999024550881	0.06960928341106062	0.10011753232737179	0.00850957016772224	0.18215058263065634	0.02872048317125142	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02154586227998089	0.00523275443511911	0.08988014273471570	0.00000000000000000	0.11266729962427365	0.04544547792239059	0.00000000000000000	0.94258169393749591	0.64523559562067612
SCP4748	0.12718367099718392	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01728439398236497	0.03125822974205558	0.00000000000000000	0.00000000000000000	0.04461059457181004	0.02832831049583513	0.04038231489594583	0.01792937042565547	0.11166035410203497	0.04512003332434073	0.02724307010173746	0.12520233820725621	0.00000000000000000	0.00012030647903729	0.00000000000000000	0.00000000000000000	0.00502824297877740	0.07189605466988352	0.03626209816965571	0.03258591814525179	0.00029504877753880	0.15794930020399894	0.07966034972963611	0.00000000000000000	0.97168369958493461	0.81079106576244908
STP0016	0.08565543127740406	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15859653206249899	0.09899570702512296	0.04596644256661843	0.01199766926899272	0.04659580634982363	0.06106460433336948	0.01230230354042277	0.09771157771530863	0.00000000000000000	0.00160227410164552	0.00000000000000000	0.00000000000000000	0.03311420077467474	0.03758947985846341	0.02563804448240321	0.00000000000000000	0.00000000000000000	0.24770063784962171	0.03546928879362981	0.00000000000000000	0.96505298691667207	0.76548214186329766
STP0023	0.06467838392281088	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01082113835234167	0.01859667623676295	0.01395631413586336	0.00000000000000000	0.11944477659735381	0.03686141044832538	0.03290809283832655	0.02053100292624182	0.07124613909979190	0.05812259974105802	0.03235938356699195	0.13131691782992758	0.01454925413050809	0.00060630587393730	0.00000000000000000	0.00000000000000000	0.00220946585977700	0.02244738016141667	0.04253025216095888	0.00000000000000000	0.00000000000000000	0.24880006225533557	0.05801444386227073	0.00000000000000000	0.98898591542627479	0.76421012154346080
STP0230	0.10278010426915057	0.00000000000000000	0.00079812840853144	0.00000000000000000	0.00000000000000000	0.04167932325643562	0.00000000000000000	0.00000000000000000	0.13647976991565963	0.07509706850792554	0.03558994230627724	0.03775300381665331	0.10604351877350172	0.00814857765346785	0.09047229657164270	0.10258974695530587	0.00000000000000000	0.00827958337960902	0.00000000000000000	0.00000000000000000	0.01139167273196478	0.05170676903939702	0.01417565516295605	0.00008515787243261	0.00000000000000000	0.15415468317635164	0.02277499820273729	0.00000000000000000	0.88034062060094098	0.93421899228499639
STP0275	0.05974083179164136	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05197215275591171	0.00169186747931946	0.00306811519707441	0.00000000000000000	0.02162020539714821	0.01987558016563357	0.03768867702948292	0.02296038919486663	0.02021670617014351	0.14505276520897267	0.07400357617308466	0.15955901652649537	0.00000000000000000	0.00008219707269720	0.00000000000000000	0.00000000000000000	0.00965613129873294	0.04634760277114604	0.06937598356415743	0.02082561592187515	0.00000000000000000	0.14703550325556353	0.08922708302605314	0.00000000000000000	0.98458760883138818	0.45297333871429074
STP0282	0.12868613100190648	0.00101660280604548	0.00000000000000000	0.00000000000000000	0.05703227638234652	0.05697883172503625	0.00000000000000000	0.01350067220209660	0.00000000000000000	0.08312282712394066	0.00000000000000000	0.00763850797863720	0.09640858600960393	0.08014757216800721	0.03717175850350047	0.15399223749041493	0.00000000000000000	0.00240863336575501	0.00000000000000000	0.03639259324459237	0.02790403308363636	0.00607002055328753	0.00982217333809048	0.06642428421867944	0.00000000000000000	0.07181057318372945	0.06347168562069361	0.00000000000000000	0.98826837136711776	0.68145345234272148
STP0582	0.12639544859243487	0.00284976827496037	0.00116326938678341	0.00000000000000000	0.05394949848838936	0.03502444540822514	0.00000000000000000	0.00000000000000000	0.01754204820306150	0.07004075307248127	0.03880875806996956	0.01071006117609013	0.08154234547232173	0.08053222935798379	0.01768555565780852	0.22439753948308705	0.00000000000000000	0.00259624456034208	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01197311704159870	0.03223184012577685	0.02065780901585891	0.00000000000000000	0.08145531003109518	0.09044395858173152	0.00000000000000000	0.95790175576506786	0.68972360155602908
STP0593	0.05338588349103708	0.01374630503094138	0.00000000000000000	0.00000000000000000	0.10004915564252057	0.04222391786746000	0.00236414092140561	0.00000000000000000	0.00263481213766193	0.02880597285638626	0.06933297473712804	0.00000000000000000	0.06650414788647842	0.12135364378144911	0.01232705321261547	0.29338655950718256	0.06313439090359363	0.00000000000000000	0.00000000000000000	0.00091113885764927	0.00000000000000000	0.00000000000000000	0.02348827346260426	0.01708137879547455	0.00000000000000000	0.04529406118740781	0.04397618972100396	0.00000000000000000	0.97640325225095248	0.54849090926469524
STP0636	0.09477271880937869	0.00000000000000000	0.00980512556166396	0.00000000000000000	0.00000000000000000	0.06601200135328399	0.00000000000000000	0.00000000000000000	0.04227676656076432	0.06096746434149509	0.04066734859006350	0.01156698185441389	0.11711399014640601	0.02157184741628560	0.12165929914216105	0.16420297550849425	0.01773860887313650	0.00020289975783852	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06413237177157946	0.01291436392084635	0.02278891519627223	0.00000000000000000	0.09968351840331828	0.03192280279259839	0.00000000000000000	0.92290782143668271	0.90282691873738075
